,Бензо-масло стойкие кольца PowerFix,,                                         Состояние - новые.  В наборе 420 штук колец разного диаметр. От 3 мм до 50 мм. Бензо-масло стойкие. ,r,200,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/152/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/152/img6-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=74_75&product_id=152&limit=100 ,,,,,,9004,
,Массажер для ног Sanitas SFM 55,,"Электрический массажер для ног создает эффект прикосновения пальчиков, глубокое воздействие на рефлекторные зоны стоп.Характеристики:- Расслабляющий массаж ног по технике Шиацу с 18 массажными головками (3x3 на поверхность ступни)- Приятный массаж рефлекторных зон ног- Приятная поверхность из «дышащей» сетки- Удобное хранение кабеля под прибором- Индивидуально настраиваемый угол наклона благодаря ножкам с регулировкой по высоте- Удобное управление с помощью ног.Технические характеристики:
Количество функциональных режимов: 2Регулирование интенсивности массажаИнфракрасный прогревГабаритные размеры, см: 7.5 x 43 x 11Цвет: белый/серыйТип питания: от сетиМощность: 50 Вт.
",r,2200,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/mss4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/mss-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=85&product_id=265&limit=100 ,,,,,,9005,
,Массажер для шеи SilverCrest SSMN 2 B3,,"Описание:
Массажер для шеи Silver Crest - уникальный массажер, который подарит вам незабываемый массаж шиацу. Массажер для шеи снимет усталость, поможет быстро восстановить силы, разомнет затекшую шею и мышцы спины.
Массажер для шеи Silver Crest оснащен двумя вращающимися массажными головками массажа шиацу с 2-ступенчатой интенсивностью. Для регулировки силы массажа предусмотрены специальные ремни.
Мягкая верхняя поверхность массажера для шеи доставит приятные ощущения во время массажа. А функция подогрева и вибромассажа поможет прекрасно расслабиться после долгого рабочего дня.
Прибор поможет быстро восстановить затекшие мышцы шеи и спины. Таймера нет, но преимуществом массажера есть то, что прибор выключается примерно через 15 минут массажа.
Характеристики:
Тип управления: Автоматическое/Ручное
Управление: с помощью встроенной панели управления
Область массажа: воротниковая зона
Вид массажного воздействия: вибрация, инфракрасное прогревание, роликовый массаж, массаж Шиацу, разминание
Количество вращающихся массажных головок: 2 (массаж шиацу)
Уровни интенсивности массажа: 2
Переключаемая функция вибрации и функция нагрева (их можно объединить для расслабления мышц шеи)
Специальные ремни: для регулировки силы массажа
Напряжение: 220 В
Питание: от сети, шнур - 2,8 м
Производство: Германия
В комплект поставки входит адаптер питания.
",r,1000,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/msh-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/msh1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=85&product_id=267&limit=100 ,,,,,,9005,
,Увлажнитель для лица 3 в 1 SilverCrest SGS 600 A1,,"3 в 1 описании: сауна для лица, полотенцесушитель и увлажнитель воздуха.
 Косметический уход за кожей и полезные ароматические и травяные аппликации.
 Сохраняет полотенца теплыми и влажными для косметических процедур.
 Небольшое увлажнение воздуха в небольших помещениях.
 Резервуар для воды: примерно 200 мл - до 15 минут на паровой бане или 30 минут для использования в качестве увлажнителя. 
Технические данные:
Потребляемая мощность: 600 Вт.
 Размеры: около 18 x 15 x 28 см. 
Вес: около 800 г.
",r,800,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ul-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ul1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=85&product_id=266&limit=100 ,,,,,,9005,
,Рации SilverCrest SPMR 8000 B1,,"Характеристики:
Каналы: 8.
Субкод:  CTCSS 38/DCS 83.
Частота: 446.00625 – 446.09375 MГц.
Спектр: 8 км.
Обычные / аккумуляторные батареи: для каждого портативного приемопередатчика: 4 батарейки размера AAA или 4 перезаряжаемые никель-металлгидридных батареи размера AAA.
Мощность передачи: ≤ 500 мВт ERP.
Тип модуляции: FM - F3E.
Разделение каналов: 12.5 КГц.
Адаптер питания для двойной зарядной подставки: производитель: O RealType: TGE090P030 Вход: 100–240 В переменного тока, 50/60 Гц Выход: 9 В / 300 мА Мощность: макс. 3 Вт.
Наушники: Тип: PMR HS01. Максимальная мощность: 10 мВт, характеристическое напряжение широкополосной связи: 450 мВ.
Размеры: Ручной приемопередатчик: 55 x 103 x 36 мм. Зарядное устройство: 114 x 80 x 43 мм.
Вес (без батарей / аккумуляторов): Ручной приемопередатчик: 90 г. Зарядное устройство: 76 г. Зажим для ремня: 3 г.  Наушники: 14,5 г. Адаптер питания: 55 г.
Среда: Работа: от 0 ºC до 30 ºC, макс. 85% относительная влажность хранения: от -20 ºC до 55 ºC, макс. Относительная влажность 90%.
",r,1399,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/rc-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rc2-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=82&product_id=215&limit=100 ,,,,,,9006,
,Лейка для душа с шлангом Miomare,,"                                         - Высококачественный душевой шланг 175 см с уплотнениями и водосберегающей вставкой  - Ручной душ с хромовым покрытием и легкими в уходе мягкими насадками против извести   - Кнопка для легкого переключения между типами распылителей    - Для расслабляющего и успокаивающего душа 3 вида распыления    - Подходит для всех обычных бытовых систем водоснабжения со стандартными соединениями 21 мм (G½ дюйма)    - Химически и микробиологически протестировано. материал: Ручной душ: ABS хром, POM, силикон Душевой шланг: ПВХ Общий вес: 475 г Ручной душ: 245 г Шланг: 230 г                                                                            ",r,250,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/160/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/160/img7-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=71_72&product_id=160&limit=100 ,,,,,,9009,
,Автомобильный холодильник Crivit CEK 29 A 1,,"Холодильник работает от 12 Вольт и 220 Вольт, легкое б/у, исправный. Два режима - охлаждение и обогрев.Очень вместительный, объем 29 литров. Незаменимая вещь для путешествий. 
",r,2000,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ha1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ha9-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=90&product_id=188&limit=100 ,,,,,,9010,
,Палатка Crivit,,"Характеристики:
Палатка двухместная. Надувная для очень быстрого и простого монтажа. Включает в себя конструкцию с двойным воздушным насосом для наддува для высокой устойчивости, два вентиляционных сетчатых окна для комфортного климата, чтобы спать лицом к лицу, два innenzeltt контейнера для хранения.
Наружная дверь  с сетчатой ​​вставкой.
Включает: 12 колышек, 4 натяжных троса, практичную сумку для переноски, двойной насос с манометром и инструкциями по сборке. 
Размеры (смонтированные): 
снаружи: 220 x 115 x 230 см 
внутри: 205 x H 100 x 140 см
 Вес: около 5 кг 
Материал: 
внешняя палатка: 100% полиэстер с полиуретановым покрытием.
",r,2000,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/pal-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pal7-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=90&product_id=323&limit=100 ,,,,,,9010,
,Термокружка Ernesto,,"Эта кофейная чашка изготовлена ​​из высококачественной пищевой нержавеющей стали марки 304, которая не разбивается.
Емкость (400 мл) достаточно велика, чтобы соответствовать вашим ежедневным потребностям в гидратации. Вы также можете хранить кофе или любые другие жидкости. Холодные напитки могут держаться охлажденными до 15 градусов в течение 10 часов, а горячие напитки могут оставаться горячими до 50 градусов в течение 10 часов.
Материал: нержавеющая сталь
 Цвет: черный / золотой 
 Емкость: 400 мл 
Размер: прибл. 19.5x8.3cm

",r,150,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tkr8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=90&product_id=304&limit=100 ,,,,,,9010,
,Термос Ernesto,,"Объем 1 л
Материал колбы: Пластик
Материал корпуса: Металл
Размеры 
28 x 14 x 14 см

",r,250,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ter2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ter8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=90&product_id=305&limit=100 ,,,,,,9010,
,Велосипед Obike,,"Надежный и неубиваемый велосипед, очень удобный, изготовлен специально для езды в городских условиях.
Основные характеристики:
- колеса литые резина (проблем с пробитым колесом не возникнет)
- сиденья, очень мягкое и удобное;
- работают фары и динамовтулка спереди и сзади (для ночных прогулок)
- мягкий в ходу;
Вес велосипеда 21 кг, цвет серо-желтый, на сиденье ручка для удобной транспортировки пешком, спереди прикреплен багажник.
- Руль и сиденья регулируются под любой возраст или высоту;
- Универсальный (как для подростков, так и взрослых-ж / м)
- Выдерживает большие нагрузки (до 300 кг)

Надежный, практичный, красивый велосипед для себя, детей, родителей и близких вам людей.
",r,4500,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ov1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov91-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ov92-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=90_86&product_id=275&limit=100 ,,,,,,9011,
,Интернет-радио SilverCrest SIRD 14 C3,,"4 в 1:
- интернет-радио
- цифровое радио DAB + -
- УКВ радио с функцией RDS
- музыкальный плеер
Эквалайзер с 8 предустановками и индивидуально программируемыми настройками, также может использоваться как часть системы SMART-AUDIO с функцией WLAN для SMART-AUDIO, управление с помощью приложения SilverCrest SMART-AUDIO * для Android / iOS.
DLNA-совместимый, принимает около 25 000 интернет-радиопередатчиков по всему миру
USB-вход для воспроизведения и зарядки MP3 / WMA / AAC (500 мА)
UPnP (универсальный подключи и играй) для воспроизведения музыки из домашней сети
Play Spotify, Deezer, Napster, Tidal, qobuz
30 мест для хранения передатчиков (10x интернет, 10x DAB +, 10x UKV)
цифровой дисплей точного времени
2 будильника
наушники и Aux соединение
LAN-RJ45 сетевое соединение
Стерео: 2 х 7 Вт RMS
в том числе пульт дистанционного управления
размеры: около 22 х 12 х 15 см
",r,1600,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ir7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ir-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61&product_id=273&limit=100 ,,,,,,9012,
,Пароочиститель SilverCrest SDR 1100 B2,,"Тщательная очистка мощной паровой струейЧистит, дезинфицирует и обезжиривает - без химикатов и чистящих средствДля светильников, раковин, зеркал, плитокДля освежения обивки и текстиляОчищает даже труднодоступные места и тщательно растворяет частицы грязиДля всех паросовместимых поверхностей, таких как стекло, керамика, камень, металл и эмальНизкое время разогрева (около 3 минут)С сигнальными лампами, замком безопасности, замком от детей и защитой от перегреваУдаляет 99,99% распространенных бытовых бактерий
Включает набор аксессуаров из 8 предметов: 
насадка-удлинитель, 
насадка для угла, 
насадка для из хлопка , 
устройство для мытья стекол, 
круглая щетка, 
удлинительный шланг, 
мерный стакан и лейка.
Технические характеристики:Выход пара: около 2,8;3,5 бар / безопасное давление: около 5;6,5 барМощность: около 950-1100 ВтЕмкость для воды: около 350 млШнур питания: прибл. 400 смВес: устройство без аксессуаров: 1,33 кг
Состояние: новое.
",r,800,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/po-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/po90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/po9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/po8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61&product_id=295&limit=100 ,,,,,,9012,
